word,count
shows,61
race,61
opposition,61
justin,61
soon,60
month,60
sex,60
worst,60
sexual,60
cunliffe,60
mining,60
meaning,59
serious,59
freedom,59
reality,59
nearly,59
stay,59
fun,59
born,59
attention,59
husband,59
enjoy,59
monetary,59
euro,59
needed,58
amount,58
close,58
increase,58
add,58
independent,58
australia,58
create,58
none,58
cut,58
report,58
wonder,57
dead,57
room,57
asking,57
therefore,57
night,57
worked,57
wrote,57
facebook,57
teacher,57
truth,57
moral,57
college,57
putting,57
definition,57
fall,56
former,56
lower,56
voted,56
labor,56
brought,56
asked,56
lose,56
legal,56
saw,56
learning,56
address,56
imagine,56
member,56
fucking,56
daughter,56
fiscal,56
voters,55
parties,55
rates,55
mostly,55
paying,55
groups,55
forward,55
governments,55
values,55
forced,55
patriotism,55
bin,54
fine,54
per,54
thinks,54
original,54
discussion,54
telling,54
energy,54
south,54
couple,54
immigration,54
views,54
note,54
modern,54
income,54
message,54
available,54
involved,54
rule,54
fuck,54
nigger,54
street,53
theory,53
playing,53
happened,53
whose,53
hit,53
disagree,53
greater,53
looks,53
necessary,53
knows,53
paper,53
lifetime,53
paul,53
markets,53
attack,53
democrats,53
blacks,53
area,52
benefit,52
neither,52
allowed,52
questions,52
role,52
c,52
price,52
focus,52
search,52
credit,52
pick,52
degree,52
low,52
guys,52
apple,52
eat,52
earth,51
death,51
among,51
trade,51
books,51
store,51
statement,51
training,51
success,51
body,51
abortion,51
military,51
services,51
possibly,51
pregnant,51
matters,50
avoid,50
lived,50
written,50
challenge,50
car,50
offer,50
explain,50
honest,50
apparently,50
spent,50
decades,50
career,50
dollars,50
series,49
prime,49
various,49
highly,49
currently,49
plan,49
central,49
access,49
five,49
actions,49
european,49
behaviour,49
results,49
leaders,49
turned,49
sector,49
felt,49
laden,49
meant,48
candidate,48
personally,48
seeing,48
environment,48
solution,48
perfect,48
equal,48
attempt,48
movement,48
safe,48
citizens,48
heart,48
beliefs,48
places,48
status,48
republicans,48
type,48
positive,48
folks,47
yeah,47
skills,47
assume,47
mention,47
natural,47
changes,47
attitude,47
check,47
works,47
research,47
beyond,47
unions,47
front,47
taxes,47
strike,47
following,47
force,47
account,47
democratic,47
police,47
k,47
fair,46
laugh,46
faith,46
running,46
building,46
co,46
#,46
feminists,46
gender,46
regardless,46
benefits,46
vs,46
potential,46
quickly,46
step,46
security,46
press,46
meet,46
context,46
sarah,46
families,46
speech,46
misogyny,46
green,45
generally,45
held,45
democracy,45
federal,45
site,45
necessarily,45
morning,45
stories,45
girls,45
cost,45
belief,45
corporate,45
box,45
marriage,45
straight,45
crisis,45
weeks,45
quality,45
performance,45
teaching,45
israel,45
drive,45
august,44
proper,44
style,44
www,44
ground,44
opinions,44
humans,44
happening,44
development,44
century,44
lots,44
break,44
james,44
model,44
;,44
ok,44
banks,44
writer,44
nobody,44
leadership,44
special,44
thus,44
base,44
app,44
wow,44
annoying,44
h,44
schrdinger,44
waiting,43
games,43
build,43
climate,43
aware,43
balance,43
web,43
impossible,43
boys,43
approach,43
standard,43
online,43
articles,43
entirely,43
pm,43
sounds,43
crime,43
powerful,43
names,43
employee,43
rapists,43
extremely,42
hot,42
suggest,42
effect,42
concerned,42
board,42
truly,42
describe,42
court,42
usa,42
tend,42
investment,42
limited,42
currency,42
dollar,42
*,42
attacks,42
selfish,42
normal,41
ten,41
players,41
knowledge,41
wing,41
demand,41
extra,41
nature,41
total,41
late,41
international,41
scotland,41
allow,41
educated,41
sexist,41
voice,41
murder,41
program,41
professional,41
mail,41
customer,41
surely,41
plenty,41
west,41
n,41
eu,41
submitted,41
zombie,41
watching,40
audience,40
main,40
previous,40
bank,40
unfortunately,40
land,40
record,40
cuts,40
basis,40
understanding,40
welcome,40
basic,40
official,40
plus,40
opportunity,40
r,40
mentioned,40
muslims,40
standards,40
purpose,40
justice,40
choices,40
w,40
hands,40
republican,40
winning,40
radical,40
literally,40
present,40
honestly,40
ed,40
parent,40
doctor,40
barry,40
g,40
fast,39
thoughts,39
near,39
conditions,39
obvious,39
movie,39
sent,39
bigger,39
capital,39
budget,39
scientists,39
daily,39
created,39
bet,39
wide,39
profit,39
weird,39
stadium,39
impact,39
regarding,39
options,39
met,39
complete,39
required,39
period,39
complex,39
lines,39
tea,39
listen,39
staff,39
reaction,39
wealth,39
failure,39
spell,39
dog,38
easier,38
final,38
interested,38
thousands,38
afford,38
directly,38
larger,38
parliament,38
china,38
design,38
oil,38
reports,38
ignore,38
violent,38
statistics,38
brother,38
western,38
harper,38
became,38
ass,38
raise,38
surprised,38
taught,38
light,38
scott,38
london,38
married,38
bush,38
east,37
bother,37
gives,37
sick,37
smart,37
decisions,37
hours,37
welfare,37
receive,37
australian,37
cover,37
ball,37
looked,37
moved,37
popular,37
kept,37
link,37
specific,37
negative,37
figure,37
figures,37
exchange,37
facts,37
decide,37
pronunciation,37
herb,37
votes,36
sides,36
planet,36
gave,36
successful,36
season,36
becomes,36
prefer,36
cases,36
project,36
provided,36
committed,36
overall,36
extreme,36
ready,36
praise,36
fit,36
owned,36
specifically,36
institutions,36
save,36
harm,36
flag,36
fellow,36
behavior,36
feeling,36
pass,36
fund,36
employees,36
kill,36
treat,36
seemed,36
relevant,36
pregnancy,36
google,36
forces,36
killed,36
sr,36
door,35
growing,35
effort,35
considered,35
version,35
space,35
lie,35
suppose,35
include,35
table,35
conservatives,35
properly,35
becoming,35
examples,35
dont,35
ridiculous,35
deficit,35
expected,35
stereotypes,35
appears,35
remain,35
cast,35
reported,35
opposite,35
threat,35
healthy,35
hatred,35
misogynistic,35
ignorance,35
angry,35
accents,35
illness,35
penetrate,35
rid,34
cold,34
basically,34
forget,34
systems,34
goal,34
equality,34
caused,34
helping,34
x,34
clean,34
bear,34
return,34
concept,34
admit,34
strategy,34
mistake,34
merely,34
nations,34
gay,34
failed,34
independence,34
martin,34
path,34
added,34
vast,34
data,34
teeth,34
unemployment,34
immigrants,34
privilege,34
pension,34
november,33
evil,33
anywhere,33
analysis,33
events,33
effective,33
wife,33
increasing,33
shift,33
shut,33
passed,33
study,33
agency,33
led,33
wage,33
worry,33
red,33
significant,33
frankly,33
defend,33
hospital,33
wall,33
deep,33
via,33
posted,33
rational,33
management,33
content,33
damn,33
girl,33
bottom,33
george,33
housing,33
assets,33
funding,33
fail,33
waste,32
perfectly,32
odd,32
changing,32
leading,32
costs,32
lucky,32
instance,32
reduce,32
beat,32
considering,32
robert,32
hour,32
feminism,32
stated,32
ensure,32
safety,32
count,32
responsible,32
st,32
birth,32
universities,32
christian,32
somehow,32
ice,32
massive,32
field,32
cool,32
desire,32
dangerous,32
poverty,32
fire,32
appreciate,32
consequences,32
mine,32
bullshit,32
ignorant,32
regime,32
bias,32
responsibility,32
speaker,32
failing,32
gdp,32
pq,32
standing,31
movies,31
respond,31
joke,31
complain,31
socialist,31
posts,31
published,31
regulation,31
physical,31
gain,31
administration,31
identity,31
decade,31
eventually,31
comparison,31
quick,31
trouble,31
afraid,31
tried,31
suddenly,31
barack,31
described,31
billion,31
inside,31
yesterday,31
crazy,31
offers,31
sign,31
somewhat,31
designed,31
shame,31
lies,31
music,31
somewhere,31
interests,31
babies,31
islam,31
decent,30
candidates,30
picture,30
compared,30
mark,30
melbourne,30
holding,30
biggest,30
damage,30
built,30
dismiss,30
north,30
everybody,30
pretend,30
hey,30
somebody,30
false,30
leads,30
elected,30
wages,30
abuse,30
topic,30
keeping,30
+,30
fighting,30
products,30
spoken,30
raised,30
projects,30
useful,30
beautiful,30
phone,30
minority,30
noticed,30
television,30
missed,30
travel,30
constantly,30
counter,30
advice,30
academic,30
bristol,30
positions,30
chose,30
wed,30
pretentious,30
net,30
construction,30
parts,29
michael,29
remains,29
humour,29
listening,29
reply,29
ban,29
network,29
starting,29
mainstream,29
cameron,29
walk,29
whilst,29
generation,29
advantage,29
unlike,29
perspective,29
technology,29
eyes,29
sit,29
editor,29
closer,29
traditional,29
rise,29
ahead,29
related,29
intellectual,29
begin,29
relationship,29
okay,29
father,29
differently,29
pointing,29
church,29
insurance,29
qaeda,29
marketing,29
fanny,29
fully,28
wonderful,28
practice,28
battle,28
size,28
agenda,28
civil,28
equally,28
claims,28
doctors,28
opposed,28
eye,28
largely,28
closed,28
regulations,28
cultural,28
employment,28
reform,28
aid,28
improve,28
leaving,28
carry,28
played,28
beginning,28
september,28
exist,28
helped,28
principles,28
causes,28
presidential,28
protect,28
title,28
amazing,28
awesome,28
son,28
deserve,28
michelle,28
appear,28
p,28
earlier,28
chris,28
coffee,28
shops,28
millions,28
fat,28
review,28
worried,28
superior,28
assault,28
thread,28
realize,28
revolution,28
orders,28
mass,28
loved,28
z,28
silly,28
everywhere,28
referendum,28
leaves,27
screen,27
achieve,27
aside,27
easily,27
discuss,27
scientific,27
product,27
capacity,27
bunch,27
strange,27
levels,27
prepared,27
outcome,27
dry,27
areas,27
excuse,27
target,27
australians,27
presented,27
finance,27
principle,27
pressure,27
managers,27
revenue,27
fantastic,27
minimum,27
finding,27
engage,27
dark,27
washington,27
animals,27
direction,27
grow,27
showing,27
older,27
uses,27
sell,27
elections,27
morally,27
justify,27
individuals,27
taste,27
accurate,27
brit,27
irish,27
pronounced,27
reasonable,27
empty,26
convince,26
source,26
followed,26
suspect,26
journalists,26
director,26
facing,26
draw,26
acceptable,26
round,26
mistakes,26
letter,26
economics,26
critical,26
apply,26
treated,26
minutes,26
friendly,26
chinese,26
aspects,26
continues,26
christians,26
immediately,26
test,26
solutions,26
highest,26
ad,26
sundance,26
limits,26
calls,26
hurt,26
l,26
engaged,26
touch,26
chosen,26
scale,26
event,26
directed,26
germany,26
hopefully,26
details,26
medical,26
teach,26
color,26
actors,26
nurdy,26
mra,26
yahoo,26
brennan,26
october,25
turns,25
survive,25
page,25
discussions,25
code,25
relative,25
active,25
suggested,25
environmental,25
die,25
fix,25
center,25
beings,25
harder,25
stance,25
alternative,25
join,25
slightly,25
match,25
planned,25
competition,25
ignored,25
allowing,25
adding,25
pointed,25
anfield,25
direct,25
road,25
hearing,25
arrogant,25
fundamental,25
rarely,25
fairly,25
correctly,25
brings,25
medicare,25
duty,25
socially,25
centre,25
caucus,25
creative,25
king,25
star,25
richard,25
actor,25
selling,25
joe,25
nonsense,25
politician,25
struggle,25
throughout,25
lol,25
miss,25
lets,25
businesses,25
dumb,25
agreement,25
lying,25
seeking,25
cat,25
song,25
seek,25
ecb,25
measure,24
believes,24
background,24
unlikely,24
double,24
crap,24
meaningful,24
super,24
awful,24
prove,24
sea,24
computer,24
strength,24
minded,24
unemployed,24
reached,24
employers,24
discrimination,24
enter,24
overseas,24
moving,24
partner,24
latest,24
providing,24
breaking,24
users,24
intended,24
six,24
regard,24
intelligence,24
tom,24
loss,24
terrible,24
attended,24
dress,24
upset,24
unable,24
brian,24
endless,24
label,24
dealing,24
writes,24
plate,24
applied,24
drop,24
capitalist,24
opportunities,24
concerns,24
glad,24
dona,24
charge,24
acknowledge,24
tone,24
horrible,24
appropriate,24
syrian,24
assad,24
associated,24
innocent,24
wanting,24
pets,24
colour,24
france,24
stats,24
character,23
acting,23
sake,23
floor,23
began,23
poll,23
owners,23
defense,23
tough,23
stage,23
classic,23
nowhere,23
fan,23
warming,23
deny,23
serving,23
argue,23
range,23
programs,23
scottish,23
catholic,23
offensive,23
league,23
wales,23
offered,23
interpretation,23
additional,23
liverpool,23
empire,23
influence,23
sending,23
realise,23
fell,23
digital,23
suicide,23
desperate,23
educational,23
legitimate,23
included,23
stuck,23
canadian,23
guilty,23
fixed,23
separate,23
sad,23
shown,23
hardly,23
ignoring,23
conclusion,23
extent,23
talked,23
material,23
hated,23
happiness,23
ordinary,23
apart,23
split,23
core,23
assuming,23
studies,23
corporations,23
anymore,23
feels,23
a_,23
argued,23
pride,23
consent,23
starts,23
fiction,23
fillet,23
panties,23
tip,23
warner,23
classes,23
inferior,23
whites,23
economists,23
dogs,22
immediate,22
talks,22
fill,22
besides,22
amongst,22
capable,22
bringing,22
proof,22
manner,22
andrew,22
minds,22
visit,22
plain,22
